rental_id,top_distances,top_tram_ids
17753816,"[62746.32, 63017.46, 63020.78, 63282.27, 63480.38]","[18412, 18413, 19000, 18414, 19001]"
17466311,"[15021.2, 15292.34, 15295.66, 15557.15, 15583.08]","[18412, 18413, 19000, 18414, 19001]"
17699488,"[15274.54, 15545.68, 15549.01, 15810.5, 15836.43]","[18412, 18413, 19000, 18414, 19001]"
17710978,"[16034.4, 16305.54, 16308.87, 16570.35, 16596.29]","[18412, 18413, 19000, 18414, 19001]"
17725316,"[16114.57, 16385.71, 16389.04, 16650.53, 16676.46]","[18412, 18413, 19000, 18414, 19001]"
17730864,"[15658.58, 15929.72, 15933.04, 16194.53, 16220.46]","[18412, 18413, 19000, 18414, 19001]"
17731599,"[15840.07, 16111.22, 16114.54, 16376.03, 16401.96]","[18412, 18413, 19000, 18414, 19001]"
17744795,"[14638.99, 14910.13, 14913.45, 15174.94, 15200.87]","[18412, 18413, 19000, 18414, 19001]"
17745938,"[15801.85, 16073.0, 16076.32, 16337.81, 16363.74]","[18412, 18413, 19000, 18414, 19001]"
17749108,"[15334.51, 15605.65, 15608.98, 15870.46, 15896.4]","[18412, 18413, 19000, 18414, 19001]"
17581314,"[63333.59, 63604.73, 63608.05, 63869.54, 64067.64]","[18412, 18413, 19000, 18414, 19001]"
17617198,"[65099.6, 65370.74, 65374.07, 65635.55, 65833.66]","[18412, 18413, 19000, 18414, 19001]"
17661195,"[65971.92, 66243.06, 66246.39, 66507.88, 66705.98]","[18412, 18413, 19000, 18414, 19001]"
17670591,"[65805.09, 66076.23, 66079.55, 66341.03, 66539.14]","[18412, 18413, 19000, 18414, 19001]"
17671861,"[65799.98, 66071.12, 66074.44, 66335.93, 66534.04]","[18412, 18413, 19000, 18414, 19001]"
17690951,"[66398.49, 66669.64, 66672.96, 66934.45, 67132.55]","[18412, 18413, 19000, 18414, 19001]"
17696278,"[65378.98, 65650.13, 65653.45, 65914.94, 66113.05]","[18412, 18413, 19000, 18414, 19001]"
17709624,"[66213.09, 66484.23, 66487.56, 66749.05, 66947.16]","[18412, 18413, 19000, 18414, 19001]"
17725554,"[63432.12, 63703.26, 63706.58, 63968.07, 64166.18]","[18412, 18413, 19000, 18414, 19001]"
17727062,"[62803.47, 63074.61, 63077.93, 63339.42, 63537.53]","[18412, 18413, 19000, 18414, 19001]"
17731577,"[63091.2, 63362.34, 63365.66, 63627.15, 63825.26]","[18412, 18413, 19000, 18414, 19001]"
17736463,"[65690.94, 65962.08, 65965.41, 66226.89, 66425.0]","[18412, 18413, 19000, 18414, 19001]"
17739912,"[65691.67, 65962.81, 65966.13, 66227.63, 66425.73]","[18412, 18413, 19000, 18414, 19001]"
17741776,"[65221.26, 65492.41, 65495.73, 65757.21, 65955.32]","[18412, 18413, 19000, 18414, 19001]"
17744325,"[62803.47, 63074.61, 63077.93, 63339.42, 63537.53]","[18412, 18413, 19000, 18414, 19001]"
17744471,"[63298.75, 63569.89, 63573.21, 63834.7, 64032.81]","[18412, 18413, 19000, 18414, 19001]"
17749921,"[63288.56, 63559.7, 63563.02, 63824.51, 64022.62]","[18412, 18413, 19000, 18414, 19001]"
17385106,"[86618.92, 86890.06, 86893.38, 87154.88, 87352.98]","[18412, 18413, 19000, 18414, 19001]"
17554513,"[110805.09, 110830.96, 111092.38, 111095.7, 111446.52]","[19001, 18414, 19000, 18413, 18412]"
17594781,"[111778.54, 111804.42, 112065.84, 112069.16, 112419.97]","[19001, 18414, 19000, 18413, 18412]"
17647844,"[111465.0, 111490.88, 111752.3, 111755.62, 112106.43]","[19001, 18414, 19000, 18413, 18412]"
17664901,"[126676.48, 126702.36, 126963.78, 126967.11, 127317.91]","[19001, 18414, 19000, 18413, 18412]"
17701799,"[110592.87, 110618.75, 110880.17, 110883.49, 111234.3]","[19001, 18414, 19000, 18413, 18412]"
17703356,"[124457.16, 124483.04, 124744.46, 124747.79, 125098.59]","[19001, 18414, 19000, 18413, 18412]"
17704021,"[114294.34, 114320.22, 114581.65, 114584.97, 114935.77]","[19001, 18414, 19000, 18413, 18412]"
17711286,"[125468.87, 125494.74, 125756.16, 125759.48, 126110.3]","[19001, 18414, 19000, 18413, 18412]"
17722726,"[111563.22, 111589.1, 111850.52, 111853.84, 112204.66]","[19001, 18414, 19000, 18413, 18412]"
17724545,"[109864.22, 109890.09, 110151.52, 110154.84, 110505.65]","[19001, 18414, 19000, 18413, 18412]"
17736696,"[111936.85, 111962.73, 112224.15, 112227.48, 112578.28]","[19001, 18414, 19000, 18413, 18412]"
17738318,"[108760.77, 108786.65, 109048.07, 109051.39, 109402.2]","[19001, 18414, 19000, 18413, 18412]"
17743296,"[124759.36, 124785.24, 125046.66, 125049.98, 125400.8]","[19001, 18414, 19000, 18413, 18412]"
17747853,"[112351.17, 112377.05, 112638.48, 112641.8, 112992.6]","[19001, 18414, 19000, 18413, 18412]"
17751351,"[111570.86, 111596.74, 111858.16, 111861.48, 112212.3]","[19001, 18414, 19000, 18413, 18412]"
16755876,"[120207.1, 120232.98, 120494.4, 120497.72, 120848.53]","[19001, 18414, 19000, 18413, 18412]"
17479268,"[121037.09, 121062.97, 121324.39, 121327.71, 121678.52]","[19001, 18414, 19000, 18413, 18412]"
17687267,"[120315.58, 120341.45, 120602.88, 120606.2, 120957.01]","[19001, 18414, 19000, 18413, 18412]"
17701054,"[120431.98, 120457.87, 120719.29, 120722.61, 121073.41]","[19001, 18414, 19000, 18413, 18412]"
17701620,"[121076.37, 121102.24, 121363.67, 121366.99, 121717.8]","[19001, 18414, 19000, 18413, 18412]"
17705055,"[120651.54, 120677.42, 120938.84, 120942.16, 121292.98]","[19001, 18414, 19000, 18413, 18412]"
17710326,"[123020.77, 123046.65, 123308.07, 123311.39, 123662.2]","[19001, 18414, 19000, 18413, 18412]"
17738397,"[122047.67, 122073.55, 122334.98, 122338.3, 122689.1]","[19001, 18414, 19000, 18413, 18412]"
17738603,"[121200.79, 121226.67, 121488.09, 121491.41, 121842.22]","[19001, 18414, 19000, 18413, 18412]"
14974641,"[761.87, 1033.01, 1036.33, 1297.82, 1323.76]","[18412, 18413, 19000, 18414, 19001]"
17606156,"[2964.78, 3235.93, 3239.25, 3500.74, 3526.67]","[18412, 18413, 19000, 18414, 19001]"
17684080,"[2542.11, 2813.25, 2816.57, 3078.06, 3103.99]","[18412, 18413, 19000, 18414, 19001]"
17708485,"[416.69, 466.48, 469.8, 731.29, 757.22]","[18412, 18413, 19000, 18414, 19001]"
17712120,"[618.04, 667.83, 671.15, 932.64, 958.57]","[18412, 18413, 19000, 18414, 19001]"
17716574,"[1696.97, 1968.11, 1971.43, 2232.92, 2258.85]","[18412, 18413, 19000, 18414, 19001]"
17721825,"[1116.84, 1387.98, 1391.3, 1652.79, 1678.72]","[18412, 18413, 19000, 18414, 19001]"
17731425,"[2920.54, 3191.68, 3195.0, 3456.49, 3482.42]","[18412, 18413, 19000, 18414, 19001]"
17745394,"[2057.22, 2328.36, 2331.68, 2593.17, 2619.1]","[18412, 18413, 19000, 18414, 19001]"
17745578,"[2199.51, 2470.65, 2473.97, 2735.46, 2761.39]","[18412, 18413, 19000, 18414, 19001]"
17748309,"[266.01, 269.33, 364.67, 390.61, 620.14]","[19000, 18413, 18414, 19001, 18412]"
17750381,"[1250.54, 1521.68, 1525.0, 1786.49, 1812.43]","[18412, 18413, 19000, 18414, 19001]"
17752779,"[2247.61, 2518.75, 2522.07, 2783.56, 2809.49]","[18412, 18413, 19000, 18414, 19001]"
17753682,"[1204.29, 1475.43, 1478.75, 1740.24, 1766.17]","[18412, 18413, 19000, 18414, 19001]"
17652157,"[1094.13, 1365.27, 1368.59, 1630.08, 1656.01]","[18412, 18413, 19000, 18414, 19001]"
17154178,"[19452.3, 19723.44, 19726.76, 19988.25, 23088.19]","[18412, 18413, 19000, 18414, 19001]"
17696979,"[22596.49, 22867.64, 22870.96, 23132.45, 23330.55]","[18412, 18413, 19000, 18414, 19001]"
17713994,"[18886.85, 19157.99, 19161.31, 19422.8, 19448.73]","[18412, 18413, 19000, 18414, 19001]"
17724575,"[20157.81, 20428.95, 20432.27, 20693.76, 20719.7]","[18412, 18413, 19000, 18414, 19001]"
17738496,"[20055.45, 20326.59, 20329.91, 20591.4, 20617.34]","[18412, 18413, 19000, 18414, 19001]"
17741657,"[22184.24, 22455.38, 22458.7, 22720.19, 22918.29]","[18412, 18413, 19000, 18414, 19001]"
17751239,"[22484.03, 22755.17, 22758.49, 23019.98, 23218.09]","[18412, 18413, 19000, 18414, 19001]"
17751873,"[22177.98, 22449.12, 22452.44, 22713.93, 22912.04]","[18412, 18413, 19000, 18414, 19001]"
17648633,"[120848.73, 120874.61, 121136.03, 121139.36, 121490.16]","[19001, 18414, 19000, 18413, 18412]"
17664738,"[120159.82, 120185.7, 120447.13, 120450.45, 120801.26]","[19001, 18414, 19000, 18413, 18412]"
17708607,"[120224.03, 120249.91, 120511.34, 120514.66, 120865.46]","[19001, 18414, 19000, 18413, 18412]"
17713005,"[120641.81, 120667.69, 120929.11, 120932.44, 121283.24]","[19001, 18414, 19000, 18413, 18412]"
17743251,"[121109.04, 121134.91, 121396.34, 121399.66, 121750.47]","[19001, 18414, 19000, 18413, 18412]"
17752354,"[120957.43, 120983.3, 121244.73, 121248.05, 121598.86]","[19001, 18414, 19000, 18413, 18412]"
15168318,"[5764.76, 6035.9, 6039.23, 6300.71, 6326.65]","[18412, 18413, 19000, 18414, 19001]"
17692627,"[5305.45, 5576.59, 5579.92, 5841.4, 5867.34]","[18412, 18413, 19000, 18414, 19001]"
17699801,"[8276.61, 8547.75, 8551.07, 8812.56, 9010.66]","[18412, 18413, 19000, 18414, 19001]"
17716837,"[4851.01, 5122.15, 5125.48, 5386.96, 5412.9]","[18412, 18413, 19000, 18414, 19001]"
17721852,"[5222.06, 5493.2, 5496.52, 5758.01, 5783.94]","[18412, 18413, 19000, 18414, 19001]"
17722765,"[5944.65, 6215.79, 6219.11, 6480.6, 6506.54]","[18412, 18413, 19000, 18414, 19001]"
17724544,"[5780.14, 6051.28, 6054.6, 6316.09, 6342.02]","[18412, 18413, 19000, 18414, 19001]"
17742473,"[5698.1, 5969.24, 5972.56, 6234.05, 6259.98]","[18412, 18413, 19000, 18414, 19001]"
17743426,"[4603.04, 4874.18, 4877.5, 5138.99, 5164.92]","[18412, 18413, 19000, 18414, 19001]"
17744858,"[5150.05, 5421.2, 5424.52, 5686.01, 5711.94]","[18412, 18413, 19000, 18414, 19001]"
17746155,"[5225.45, 5496.59, 5499.91, 5761.4, 5787.33]","[18412, 18413, 19000, 18414, 19001]"
17746773,"[7001.91, 7273.05, 7276.37, 7537.86, 7563.79]","[18412, 18413, 19000, 18414, 19001]"
17753809,"[6297.39, 6568.53, 6571.85, 6833.34, 6859.28]","[18412, 18413, 19000, 18414, 19001]"
14150869,"[79687.13, 79958.27, 79961.59, 80223.08, 80421.18]","[18412, 18413, 19000, 18414, 19001]"
16571797,"[79195.09, 79466.24, 79469.56, 79731.05, 79929.16]","[18412, 18413, 19000, 18414, 19001]"
16781967,"[78762.66, 79033.8, 79037.12, 79298.61, 79496.71]","[18412, 18413, 19000, 18414, 19001]"
16981385,"[82506.45, 82777.59, 82780.91, 83042.41, 83240.52]","[18412, 18413, 19000, 18414, 19001]"
17120984,"[86456.87, 86728.01, 86731.33, 86992.81, 87190.92]","[18412, 18413, 19000, 18414, 19001]"
17176988,"[83963.05, 84234.2, 84237.52, 84499.0, 84697.11]","[18412, 18413, 19000, 18414, 19001]"
17548559,"[86250.35, 86521.49, 86524.81, 86786.3, 86984.41]","[18412, 18413, 19000, 18414, 19001]"
17624956,"[83173.08, 83444.22, 83447.54, 83709.03, 83907.13]","[18412, 18413, 19000, 18414, 19001]"
17735713,"[81798.47, 82069.61, 82072.93, 82334.42, 82532.52]","[18412, 18413, 19000, 18414, 19001]"
17736339,"[83064.02, 83335.16, 83338.48, 83599.98, 83798.08]","[18412, 18413, 19000, 18414, 19001]"
17738795,"[82043.7, 82314.84, 82318.16, 82579.65, 82777.76]","[18412, 18413, 19000, 18414, 19001]"
17739177,"[83539.23, 83810.38, 83813.7, 84075.19, 84273.3]","[18412, 18413, 19000, 18414, 19001]"
17739195,"[85720.65, 85991.79, 85995.11, 86256.6, 86454.71]","[18412, 18413, 19000, 18414, 19001]"
17742332,"[80554.73, 80825.88, 80829.2, 81090.69, 81288.8]","[18412, 18413, 19000, 18414, 19001]"
17746914,"[80132.26, 80403.4, 80406.72, 80668.21, 80866.32]","[18412, 18413, 19000, 18414, 19001]"
17751090,"[81434.86, 81706.0, 81709.32, 81970.8, 82168.91]","[18412, 18413, 19000, 18414, 19001]"
17752536,"[85427.57, 85698.72, 85702.04, 85963.52, 86161.63]","[18412, 18413, 19000, 18414, 19001]"
17752661,"[84519.66, 84790.8, 84794.12, 85055.6, 85253.71]","[18412, 18413, 19000, 18414, 19001]"
17752879,"[87008.36, 87279.5, 87282.83, 87544.31, 87742.42]","[18412, 18413, 19000, 18414, 19001]"
16432248,"[79843.29, 80114.43, 80117.75, 80379.23, 80577.34]","[18412, 18413, 19000, 18414, 19001]"
17488327,"[83181.09, 83452.23, 83455.55, 83717.05, 83915.15]","[18412, 18413, 19000, 18414, 19001]"
17497116,"[86695.56, 86966.7, 86970.03, 87231.52, 87429.63]","[18412, 18413, 19000, 18414, 19001]"
17510840,"[83408.42, 83679.56, 83682.89, 83944.38, 84142.48]","[18412, 18413, 19000, 18414, 19001]"
17665855,"[83491.59, 83762.73, 83766.05, 84027.54, 84225.65]","[18412, 18413, 19000, 18414, 19001]"
17712261,"[84060.59, 84331.73, 84335.05, 84596.54, 84794.64]","[18412, 18413, 19000, 18414, 19001]"
17712793,"[80397.1, 80668.25, 80671.57, 80933.05, 81131.16]","[18412, 18413, 19000, 18414, 19001]"
17693343,"[79135.82, 79406.96, 79410.28, 79671.77, 79869.88]","[18412, 18413, 19000, 18414, 19001]"
17722124,"[79724.37, 79995.51, 79998.83, 80260.32, 80458.43]","[18412, 18413, 19000, 18414, 19001]"
17672863,"[70320.17, 70591.31, 70594.64, 70856.13, 71054.23]","[18412, 18413, 19000, 18414, 19001]"
17729447,"[69073.43, 69344.57, 69347.89, 69609.38, 69807.48]","[18412, 18413, 19000, 18414, 19001]"
17294682,"[35431.03, 35702.17, 35705.5, 35966.98, 36165.09]","[18412, 18413, 19000, 18414, 19001]"
17724057,"[37264.18, 37535.32, 37538.64, 37800.13, 37998.24]","[18412, 18413, 19000, 18414, 19001]"
17731352,"[37764.66, 38035.8, 38039.13, 38300.61, 38498.72]","[18412, 18413, 19000, 18414, 19001]"
17732384,"[35791.58, 36062.72, 36066.04, 36327.53, 36525.64]","[18412, 18413, 19000, 18414, 19001]"
17742231,"[38616.9, 38888.04, 38891.36, 39152.85, 39350.96]","[18412, 18413, 19000, 18414, 19001]"
17745375,"[37950.76, 38221.9, 38225.22, 38486.71, 38684.82]","[18412, 18413, 19000, 18414, 19001]"
17745516,"[35162.24, 35433.38, 35436.7, 35698.19, 35896.3]","[18412, 18413, 19000, 18414, 19001]"
17749496,"[38323.09, 38594.23, 38597.55, 38859.04, 39057.15]","[18412, 18413, 19000, 18414, 19001]"
17750742,"[38027.72, 38298.86, 38302.18, 38563.67, 38761.78]","[18412, 18413, 19000, 18414, 19001]"
16357466,"[117101.3, 117127.17, 117388.59, 117391.91, 117742.73]","[19001, 18414, 19000, 18413, 18412]"
17149861,"[117043.27, 117069.14, 117330.56, 117333.88, 117684.7]","[19001, 18414, 19000, 18413, 18412]"
17665236,"[116951.87, 116977.75, 117239.17, 117242.49, 117593.3]","[19001, 18414, 19000, 18413, 18412]"
17665274,"[116950.63, 116976.51, 117237.93, 117241.25, 117592.06]","[19001, 18414, 19000, 18413, 18412]"
17665356,"[116951.87, 116977.75, 117239.17, 117242.49, 117593.3]","[19001, 18414, 19000, 18413, 18412]"
17736647,"[116757.85, 116783.73, 117045.15, 117048.48, 117399.28]","[19001, 18414, 19000, 18413, 18412]"
17746834,"[115767.55, 115793.42, 116054.84, 116058.16, 116408.98]","[19001, 18414, 19000, 18413, 18412]"
17752297,"[117006.66, 117032.53, 117293.95, 117297.28, 117648.09]","[19001, 18414, 19000, 18413, 18412]"
17235167,"[126341.45, 126367.32, 126628.74, 126632.06, 126982.88]","[19001, 18414, 19000, 18413, 18412]"
16848133,"[31121.2, 31392.34, 31395.66, 31657.15, 31855.26]","[18412, 18413, 19000, 18414, 19001]"
17649016,"[33338.53, 33609.68, 33613.0, 33874.48, 34072.59]","[18412, 18413, 19000, 18414, 19001]"
17672308,"[30497.28, 30768.42, 30771.75, 31033.23, 31231.34]","[18412, 18413, 19000, 18414, 19001]"
17676141,"[33157.78, 33428.92, 33432.25, 33693.73, 33891.84]","[18412, 18413, 19000, 18414, 19001]"
17678637,"[30697.95, 30969.09, 30972.41, 31233.9, 31432.0]","[18412, 18413, 19000, 18414, 19001]"
17690014,"[30697.95, 30969.09, 30972.41, 31233.9, 31432.0]","[18412, 18413, 19000, 18414, 19001]"
17731662,"[30864.91, 31136.05, 31139.37, 31400.86, 31598.96]","[18412, 18413, 19000, 18414, 19001]"
17736047,"[32452.67, 32723.82, 32727.14, 32988.63, 33186.73]","[18412, 18413, 19000, 18414, 19001]"
17736067,"[32452.67, 32723.82, 32727.14, 32988.63, 33186.73]","[18412, 18413, 19000, 18414, 19001]"
17736974,"[33309.57, 33580.71, 33584.04, 33845.52, 34043.63]","[18412, 18413, 19000, 18414, 19001]"
17738962,"[31573.34, 31844.48, 31847.8, 32109.29, 32307.39]","[18412, 18413, 19000, 18414, 19001]"
17741582,"[30661.99, 30933.13, 30936.46, 31197.95, 31396.05]","[18412, 18413, 19000, 18414, 19001]"
17745316,"[31638.34, 31909.48, 31912.8, 32174.29, 32372.4]","[18412, 18413, 19000, 18414, 19001]"
17745543,"[32255.22, 32526.37, 32529.69, 32791.18, 32989.29]","[18412, 18413, 19000, 18414, 19001]"
17745717,"[30980.93, 31252.07, 31255.4, 31516.88, 31714.99]","[18412, 18413, 19000, 18414, 19001]"
17746801,"[30914.78, 31185.92, 31189.24, 31450.73, 31648.84]","[18412, 18413, 19000, 18414, 19001]"
17748551,"[28908.13, 29179.28, 29182.6, 29444.08, 29642.19]","[18412, 18413, 19000, 18414, 19001]"
17751592,"[32982.29, 33253.43, 33256.75, 33518.24, 33716.35]","[18412, 18413, 19000, 18414, 19001]"
17751852,"[32704.36, 32975.5, 32978.82, 33240.31, 33438.41]","[18412, 18413, 19000, 18414, 19001]"
17752584,"[30454.03, 30725.17, 30728.49, 30989.98, 31188.08]","[18412, 18413, 19000, 18414, 19001]"
15638001,"[30275.86, 30547.0, 30550.32, 30811.81, 31009.91]","[18412, 18413, 19000, 18414, 19001]"
17593651,"[30708.77, 30979.91, 30983.23, 31244.72, 31442.83]","[18412, 18413, 19000, 18414, 19001]"
17603491,"[31689.59, 31960.73, 31964.05, 32225.54, 32423.65]","[18412, 18413, 19000, 18414, 19001]"
17695857,"[31021.43, 31292.57, 31295.89, 31557.38, 31755.49]","[18412, 18413, 19000, 18414, 19001]"
17704272,"[32578.29, 32849.44, 32852.76, 33114.25, 33312.36]","[18412, 18413, 19000, 18414, 19001]"
17710414,"[32653.59, 32924.73, 32928.05, 33189.54, 33387.64]","[18412, 18413, 19000, 18414, 19001]"
17712416,"[30386.72, 30657.86, 30661.18, 30922.67, 31120.78]","[18412, 18413, 19000, 18414, 19001]"
17715095,"[30977.93, 31249.08, 31252.4, 31513.88, 31711.99]","[18412, 18413, 19000, 18414, 19001]"
17720312,"[28941.53, 29212.67, 29215.99, 29477.48, 29675.58]","[18412, 18413, 19000, 18414, 19001]"
17722590,"[31294.72, 31565.86, 31569.18, 31830.67, 32028.78]","[18412, 18413, 19000, 18414, 19001]"
17724757,"[31057.85, 31328.99, 31332.31, 31593.8, 31791.9]","[18412, 18413, 19000, 18414, 19001]"
17726163,"[28692.95, 28964.09, 28967.41, 29228.9, 29427.01]","[18412, 18413, 19000, 18414, 19001]"
17726863,"[32828.59, 33099.73, 33103.05, 33364.54, 33562.64]","[18412, 18413, 19000, 18414, 19001]"
17733478,"[31044.39, 31315.53, 31318.85, 31580.34, 31778.45]","[18412, 18413, 19000, 18414, 19001]"
17734051,"[31318.03, 31589.17, 31592.49, 31853.98, 32052.08]","[18412, 18413, 19000, 18414, 19001]"
17736065,"[33562.64, 33833.78, 33837.1, 34098.59, 34296.7]","[18412, 18413, 19000, 18414, 19001]"
17292208,"[69200.41, 69471.55, 69474.88, 69736.37, 69934.48]","[18412, 18413, 19000, 18414, 19001]"
17707642,"[69823.74, 70094.88, 70098.2, 70359.7, 70557.8]","[18412, 18413, 19000, 18414, 19001]"
17582556,"[33058.24, 33329.38, 33332.7, 33594.19, 33792.3]","[18412, 18413, 19000, 18414, 19001]"
17663267,"[31499.52, 31770.66, 31773.98, 32035.47, 32233.58]","[18412, 18413, 19000, 18414, 19001]"
17677639,"[32307.19, 32578.33, 32581.65, 32843.14, 33041.25]","[18412, 18413, 19000, 18414, 19001]"
17698668,"[31593.63, 31864.78, 31868.1, 32129.59, 32327.69]","[18412, 18413, 19000, 18414, 19001]"
17700625,"[32249.03, 32520.17, 32523.49, 32784.98, 32983.09]","[18412, 18413, 19000, 18414, 19001]"
17702207,"[31980.22, 32251.36, 32254.69, 32516.17, 32714.28]","[18412, 18413, 19000, 18414, 19001]"
17704515,"[31645.53, 31916.67, 31920.0, 32181.48, 32379.59]","[18412, 18413, 19000, 18414, 19001]"
17713076,"[31738.17, 32009.31, 32012.63, 32274.12, 32472.23]","[18412, 18413, 19000, 18414, 19001]"
17725533,"[33475.02, 33746.16, 33749.48, 34010.97, 34209.08]","[18412, 18413, 19000, 18414, 19001]"
17726011,"[32518.98, 32790.12, 32793.44, 33054.93, 33253.04]","[18412, 18413, 19000, 18414, 19001]"
17731514,"[32133.87, 32405.01, 32408.33, 32669.82, 32867.93]","[18412, 18413, 19000, 18414, 19001]"
17733739,"[31581.35, 31852.49, 31855.81, 32117.3, 32315.4]","[18412, 18413, 19000, 18414, 19001]"
17735954,"[33393.35, 33664.49, 33667.81, 33929.3, 34127.41]","[18412, 18413, 19000, 18414, 19001]"
17737689,"[31188.39, 31459.54, 31462.86, 31724.35, 31922.45]","[18412, 18413, 19000, 18414, 19001]"
17738478,"[32161.98, 32433.12, 32436.45, 32697.93, 32896.04]","[18412, 18413, 19000, 18414, 19001]"
17745093,"[31189.52, 31460.67, 31463.99, 31725.48, 31923.58]","[18412, 18413, 19000, 18414, 19001]"
17748423,"[32269.74, 32540.88, 32544.21, 32805.7, 33003.8]","[18412, 18413, 19000, 18414, 19001]"
17750520,"[34356.89, 34628.04, 34631.36, 34892.84, 35090.95]","[18412, 18413, 19000, 18414, 19001]"
16697886,"[2581.02, 2852.16, 2855.48, 3116.97, 3142.9]","[18412, 18413, 19000, 18414, 19001]"
16877174,"[1555.47, 1826.61, 1829.93, 2091.42, 2117.35]","[18412, 18413, 19000, 18414, 19001]"
17013874,"[2390.88, 2662.02, 2665.34, 2926.83, 2952.76]","[18412, 18413, 19000, 18414, 19001]"
17431839,"[2819.98, 3091.12, 3094.44, 3355.93, 3381.86]","[18412, 18413, 19000, 18414, 19001]"
17709481,"[2905.61, 2907.23, 2991.46, 3167.03, 3170.35]","[18414, 19001, 18412, 19000, 18413]"
17713761,"[1625.84, 1896.98, 1900.3, 2161.79, 2187.72]","[18412, 18413, 19000, 18414, 19001]"
17726050,"[3960.91, 4232.05, 4235.37, 4496.86, 4694.97]","[18412, 18413, 19000, 18414, 19001]"
17729294,"[4451.49, 4722.63, 4725.95, 4987.44, 5185.54]","[18412, 18413, 19000, 18414, 19001]"
17733023,"[2405.01, 2676.16, 2679.48, 2940.96, 2966.9]","[18412, 18413, 19000, 18414, 19001]"
17745168,"[4801.18, 5072.32, 5075.65, 5337.13, 5535.24]","[18412, 18413, 19000, 18414, 19001]"
17746558,"[4153.37, 4424.51, 4427.83, 4689.32, 4887.43]","[18412, 18413, 19000, 18414, 19001]"
17748881,"[3865.74, 4136.88, 4140.2, 4401.69, 4599.79]","[18412, 18413, 19000, 18414, 19001]"
17750487,"[2537.05, 2808.19, 2811.52, 3073.0, 3098.94]","[18412, 18413, 19000, 18414, 19001]"
